,Age,Gender,Country,Academic_Level,Most_Used_Platform,Purpose_Of_Use,Avg_Daily_Usage_Hours,Daily_Unlocks,Study_Hours,Physical_Activity_Hours,Sleep_Hours_Per_Night,Stress_Level,Mental_Health_Score
2915,23,Male,Other,Graduate,YouTube,Education,3.1,120,5.2,2.5,8.0,Medium,7.6
2916,20,Male,Other,Undergraduate,LinkedIn,Education,2.5,99,5.0,2.6,8.0,Medium,8.7
2917,20,Female,Spain,Undergraduate,TikTok,Entertainment,4.0,169,2.5,1.7,7.4,High,6.2
2918,22,Male,Mexico,Undergraduate,Facebook,Networking,6.4,201,1.1,1.9,6.4,Very High,5.2
2919,22,Male,Other,Undergraduate,LinkedIn,Education,5.7,168,2.7,1.6,7.5,High,7.1
2920,23,Male,Other,Graduate,TikTok,Entertainment,4.3,146,3.2,2.6,7.5,High,6.9
2921,21,Male,New Zealand,Undergraduate,Facebook,Networking,4.4,148,3.7,1.6,8.0,Medium,7.0
2922,23,Female,Other,Graduate,TikTok,Entertainment,2.4,90,4.7,2.8,8.1,Low,8.5
2923,23,Female,USA,Graduate,Snapchat,Entertainment,7.9,223,1.1,0.0,5.8,Very High,5.2
2924,22,Male,Mexico,Undergraduate,Facebook,Networking,6.2,190,2.4,1.2,6.3,Very High,5.1
2925,24,Female,Other,Graduate,YouTube,Education,7.3,249,1.1,0.9,5.1,Very High,5.2
2926,22,Male,Canada,Undergraduate,TikTok,Entertainment,4.6,165,4.6,1.3,7.7,Medium,7.1
2927,22,Male,Turkey,Undergraduate,TikTok,Entertainment,3.8,155,5.1,1.9,8.3,Medium,6.2
2928,23,Male,UK,Graduate,Twitter,News,6.1,216,1.7,1.4,6.1,Very High,5.1
2929,20,Female,USA,Undergraduate,TikTok,Entertainment,5.5,169,1.5,2.0,6.8,High,6.2
2930,23,Female,San Marino,Graduate,LinkedIn,Education,2.4,103,5.6,2.6,7.1,Medium,8.3
2931,20,Female,Australia,Undergraduate,LinkedIn,Education,5.4,175,2.9,1.6,5.0,High,5.9
2932,20,Female,Spain,Undergraduate,TikTok,Entertainment,4.3,165,2.3,2.5,8.0,Medium,6.1
2933,22,Male,Nepal,Undergraduate,TikTok,Entertainment,4.8,144,3.9,0.9,7.6,Medium,6.7
2934,20,Male,Other,Undergraduate,YouTube,Education,2.4,96,5.8,2.2,7.5,Medium,7.1
2935,19,Male,France,Undergraduate,Snapchat,Entertainment,4.6,162,2.0,2.4,6.0,Medium,4.9
2936,21,Male,UK,Undergraduate,Instagram,Entertainment,5.2,184,2.8,2.3,6.5,High,6.0
2937,21,Female,Germany,Undergraduate,Snapchat,Entertainment,7.8,235,1.8,1.5,4.7,Very High,5.1
2938,18,Female,Other,High School,Facebook,Networking,6.4,220,1.3,2.3,4.5,Very High,4.8
2939,24,Female,Other,Graduate,TikTok,Entertainment,3.6,151,4.5,2.3,8.9,Medium,8.9
2940,21,Male,Italy,Undergraduate,TikTok,Entertainment,5.3,155,2.5,1.7,6.9,High,5.1
2941,23,Female,Spain,Graduate,Facebook,Networking,6.6,187,2.0,1.2,6.5,High,5.3
2942,22,Male,Other,Undergraduate,Facebook,Networking,4.7,175,3.8,1.9,5.9,High,6.4
2943,19,Female,Germany,Undergraduate,Snapchat,Entertainment,5.4,183,1.9,0.7,7.5,Medium,6.2
2944,19,Male,USA,Undergraduate,LinkedIn,Education,5.7,187,1.8,1.4,5.4,Very High,5.1
2945,21,Female,Pakistan,Undergraduate,Instagram,Entertainment,5.3,176,3.4,1.7,6.7,High,5.2
2946,19,Male,Other,Undergraduate,YouTube,Education,3.0,102,6.1,3.1,8.0,Medium,7.8
2947,23,Male,Other,Graduate,TikTok,Entertainment,6.4,213,0.9,1.2,5.4,Very High,4.5
2948,23,Female,Other,Graduate,LinkedIn,Education,1.8,107,8.3,2.5,8.0,Low,7.4
2949,22,Male,Japan,Undergraduate,Twitter,News,4.6,149,3.4,3.0,7.3,Medium,7.9
2950,20,Female,Ireland,Undergraduate,TikTok,Entertainment,4.7,133,3.7,1.6,7.5,Medium,7.1
2951,22,Female,Other,Undergraduate,YouTube,Education,4.3,140,3.7,0.9,6.1,Medium,5.8
2952,20,Female,Spain,Undergraduate,TikTok,Entertainment,4.5,169,3.0,2.0,7.3,High,6.2
2953,21,Male,Other,Undergraduate,LinkedIn,Education,7.9,253,1.0,0.8,5.8,Very High,5.3
2954,20,Male,Canada,Undergraduate,LinkedIn,Education,4.3,144,4.2,1.9,6.6,Medium,6.7
2955,22,Male,Other,Undergraduate,LinkedIn,Education,6.5,201,1.6,2.1,4.7,Very High,5.1
2956,19,Female,Bangladesh,Undergraduate,Instagram,Entertainment,5.2,154,2.3,2.2,7.0,High,5.2
2957,22,Female,Australia,Undergraduate,TikTok,Entertainment,7.7,225,1.3,0.8,5.0,Very High,4.2
2958,20,Female,Australia,Undergraduate,Facebook,Networking,4.1,150,4.7,1.9,7.2,Medium,6.9
2959,23,Female,Other,Graduate,LinkedIn,Education,1.9,78,7.8,2.6,8.3,Low,7.6
2960,20,Female,UAE,Undergraduate,Instagram,Entertainment,6.2,188,0.8,1.7,6.5,Very High,5.0
2961,19,Female,India,Undergraduate,LinkedIn,Education,3.9,151,5.0,1.5,7.5,Medium,6.8
2962,22,Male,Maldives,Undergraduate,TikTok,Entertainment,5.5,187,3.3,2.8,5.4,Very High,6.0
2963,20,Female,Other,Undergraduate,LinkedIn,Education,7.3,232,1.8,1.6,6.0,Very High,4.3
2964,21,Male,Other,Undergraduate,Snapchat,Entertainment,8.4,251,1.0,0.6,5.2,Very High,5.3
2965,22,Male,New Zealand,Undergraduate,Instagram,Entertainment,4.8,146,2.6,2.6,7.8,High,6.8
2966,21,Male,Australia,Undergraduate,YouTube,Education,6.8,211,1.3,1.3,6.0,Very High,5.0
2967,21,Male,Mexico,Undergraduate,WhatsApp,News,6.2,203,1.6,2.9,6.2,Very High,6.2
2968,19,Female,Costa Rica,Undergraduate,Instagram,Entertainment,5.4,180,3.1,1.3,5.6,Very High,5.3
2969,18,Male,Other,High School,Facebook,Networking,6.0,211,2.9,1.6,5.4,High,4.3
2970,24,Male,Other,Graduate,Facebook,Networking,1.9,110,6.4,2.8,7.7,Low,8.2
2971,21,Female,Lithuania,Undergraduate,Facebook,Networking,3.4,120,4.4,2.0,6.9,Low,6.9
2972,18,Male,Australia,High School,Twitter,News,3.9,154,4.8,2.4,7.0,Medium,6.3
2973,19,Female,Other,Undergraduate,Snapchat,Entertainment,4.6,167,4.8,1.9,5.9,High,6.3
2974,21,Male,Poland,Undergraduate,Facebook,Networking,4.1,153,5.0,2.3,7.9,High,7.2
2975,19,Female,Mexico,Undergraduate,TikTok,Entertainment,6.2,203,1.9,2.2,6.4,High,4.7
2976,18,Male,Other,High School,Facebook,Networking,4.0,124,4.5,1.2,7.0,Medium,8.1
2977,24,Male,Other,Graduate,Facebook,Networking,2.0,110,6.4,3.0,7.9,Low,8.2
2978,19,Female,Germany,Undergraduate,Snapchat,Entertainment,5.2,183,1.8,0.8,7.4,Medium,6.2
2979,22,Female,Other,Undergraduate,Snapchat,Entertainment,2.4,102,6.1,2.9,7.8,Medium,8.8
2980,20,Female,Other,Undergraduate,Snapchat,Entertainment,4.0,136,2.7,1.7,7.5,Medium,7.0
2981,21,Male,Denmark,Undergraduate,Facebook,Networking,3.1,125,5.5,2.7,9.1,Low,7.7
2982,22,Male,India,Undergraduate,WhatsApp,Education,6.6,210,0.8,1.9,6.1,High,5.0
2983,21,Male,Canada,Undergraduate,TikTok,Entertainment,7.0,203,1.2,1.3,4.6,Very High,4.4
2984,21,Female,India,Undergraduate,YouTube,Education,2.6,94,5.6,3.1,7.4,Low,7.1
2985,23,Female,Iraq,Graduate,LinkedIn,Education,3.0,100,4.4,2.1,6.9,Medium,8.3
2986,19,Female,Ireland,Undergraduate,Instagram,Entertainment,6.0,189,2.1,1.9,5.2,Very High,4.8
2987,21,Male,Denmark,Undergraduate,Facebook,Networking,2.6,116,5.5,2.7,8.5,Medium,8.0
2988,18,Male,Other,High School,Snapchat,Entertainment,6.8,220,1.0,1.8,5.4,Very High,5.1
2989,22,Male,Australia,Undergraduate,YouTube,Education,6.1,210,1.3,2.2,5.7,Very High,4.7
2990,19,Female,Other,Undergraduate,YouTube,Education,7.0,233,0.8,1.2,5.4,Very High,4.8
2991,23,Male,Other,Graduate,TikTok,Entertainment,5.4,188,3.1,1.6,7.0,High,6.8
2992,19,Female,Japan,Undergraduate,LINE,News,2.9,112,5.4,2.5,8.4,Medium,7.9
2993,22,Female,Other,Undergraduate,Twitter,News,3.1,126,4.1,1.6,8.1,Low,7.1
2994,24,Female,Other,Graduate,YouTube,Education,8.2,229,0.9,0.6,4.7,Very High,5.6
2995,18,Male,Other,High School,Twitter,News,1.6,91,6.6,2.7,9.2,Low,8.5
2996,20,Female,Other,Undergraduate,LinkedIn,Education,2.8,107,5.5,2.6,8.6,Low,8.0
2997,21,Male,Egypt,Undergraduate,YouTube,Education,4.0,150,4.6,1.8,6.4,Medium,7.4
2998,22,Male,Other,Undergraduate,Facebook,Networking,5.5,199,2.4,0.7,4.7,High,4.8
2999,18,Male,Other,High School,Facebook,Networking,3.0,132,4.9,2.7,8.1,Medium,7.7
3000,18,Female,Other,High School,Snapchat,Entertainment,3.4,106,3.4,2.3,7.8,Low,8.7
3001,21,Male,Egypt,Undergraduate,YouTube,Education,3.6,150,4.3,1.4,6.8,Medium,6.7
3002,19,Female,Ireland,Undergraduate,Instagram,Entertainment,6.1,199,1.4,2.1,5.6,Very High,5.1
3003,18,Male,Other,High School,Snapchat,Entertainment,7.8,240,1.0,1.3,5.0,Very High,5.7
3004,23,Female,Other,Graduate,YouTube,Education,4.6,171,3.4,2.3,7.3,High,6.1
3005,23,Female,UK,Graduate,Snapchat,Entertainment,5.5,176,3.0,2.3,5.5,Very High,4.8
3006,22,Male,Denmark,Undergraduate,Facebook,Networking,2.8,117,4.5,2.7,9.0,Low,8.7
3007,19,Male,Denmark,Undergraduate,Instagram,Entertainment,4.7,148,3.8,1.3,7.4,Medium,6.9
3008,18,Male,Other,High School,LinkedIn,Education,7.1,219,1.3,1.7,5.7,Very High,5.0
3009,19,Female,Nepal,Undergraduate,TikTok,Entertainment,6.4,183,1.0,1.9,5.1,Very High,5.9
3010,18,Female,Other,High School,Facebook,Networking,7.6,219,0.9,1.8,4.3,Very High,5.8
3011,21,Female,Other,Undergraduate,TikTok,Entertainment,3.8,148,4.5,1.9,7.9,High,9.0
3012,20,Female,Australia,Undergraduate,Facebook,Networking,4.0,151,2.6,1.5,7.4,Medium,7.1
3013,23,Female,Other,Graduate,YouTube,Education,5.5,195,3.5,2.5,6.2,High,6.4
3014,19,Male,Other,Undergraduate,Instagram,Entertainment,2.9,94,5.4,1.8,8.2,Low,7.5
3015,22,Male,Other,Undergraduate,Twitter,News,5.4,189,3.8,2.0,6.4,High,7.0
3016,19,Male,Other,Undergraduate,TikTok,Entertainment,5.2,163,3.7,1.7,7.0,Medium,6.4
3017,19,Male,Other,Undergraduate,Facebook,Networking,4.8,170,4.1,2.7,6.1,High,6.4
3018,20,Male,Other,Undergraduate,Instagram,Entertainment,4.8,172,3.7,2.0,7.0,Medium,6.6
3019,20,Female,Australia,Undergraduate,Snapchat,Entertainment,7.8,235,1.2,1.4,5.3,Very High,4.9
3020,21,Male,Denmark,Undergraduate,Facebook,Networking,3.0,141,4.3,2.7,8.5,Medium,7.8
3021,19,Male,Other,Undergraduate,TikTok,Entertainment,4.8,174,3.2,1.6,6.6,High,6.3
3022,20,Female,Australia,Undergraduate,Snapchat,Entertainment,7.4,235,1.2,1.3,5.0,Very High,4.8
3023,22,Male,Denmark,Undergraduate,Facebook,Networking,3.2,117,4.7,3.0,8.9,Low,7.9
3024,20,Female,Netherlands,Undergraduate,Instagram,Entertainment,3.6,154,3.0,3.3,8.2,Medium,7.9
3025,19,Female,Bangladesh,Undergraduate,Instagram,Entertainment,4.7,157,3.0,2.4,6.9,Medium,5.1
3026,21,Female,India,Undergraduate,Facebook,Networking,3.1,139,5.4,2.2,7.2,Medium,8.5
3027,21,Female,Other,Undergraduate,Facebook,Networking,8.1,251,0.9,1.7,5.9,Very High,5.1
3028,23,Male,Canada,Graduate,Instagram,Entertainment,5.3,182,2.8,1.5,7.2,High,6.0
3029,20,Male,Other,Undergraduate,Twitter,News,2.7,114,4.9,1.9,8.4,Low,7.6
3030,24,Male,Ireland,Graduate,Instagram,Entertainment,5.7,173,2.8,1.4,6.5,High,6.0
3031,21,Female,India,Undergraduate,TikTok,Entertainment,5.7,192,2.2,2.0,6.5,Very High,6.1
3032,21,Male,Australia,Undergraduate,YouTube,Education,6.8,211,1.6,1.5,5.8,Very High,5.0
3033,22,Male,Other,Undergraduate,Twitter,News,5.8,208,1.7,2.1,4.7,Very High,5.6
3034,20,Female,South Korea,Undergraduate,KakaoTalk,Entertainment,4.8,169,2.0,1.9,6.9,High,5.8
3035,19,Male,Sri Lanka,Undergraduate,TikTok,Entertainment,6.1,188,1.3,2.0,5.9,High,6.0
3036,18,Female,Other,High School,Facebook,Networking,7.6,246,1.1,0.9,5.6,Very High,4.0
3037,22,Male,Pakistan,Undergraduate,Instagram,Entertainment,4.9,150,4.5,1.4,6.3,High,5.0
3038,24,Male,Other,Graduate,Twitter,News,8.0,232,0.8,1.0,5.9,Very High,4.7
3039,24,Female,Other,Graduate,TikTok,Entertainment,6.1,208,2.6,2.0,5.7,High,5.6
3040,22,Male,Other,Undergraduate,Twitter,News,5.7,199,1.4,1.2,6.2,High,7.0
3041,21,Female,Jordan,Undergraduate,TikTok,Entertainment,5.6,166,2.2,1.7,5.9,High,5.1
3042,20,Male,Other,Undergraduate,Facebook,Networking,5.0,149,2.6,1.9,7.3,Medium,6.0
3043,19,Male,Other,Undergraduate,Facebook,Networking,5.3,171,1.9,1.6,6.2,High,6.0
3044,18,Female,USA,High School,Facebook,Networking,3.0,128,5.5,2.8,7.8,Medium,8.6
3045,19,Female,Maldives,Undergraduate,Instagram,Entertainment,4.7,158,3.2,2.1,7.4,Medium,8.1
3046,18,Female,Czech Republic,High School,Snapchat,Entertainment,6.4,195,3.6,1.6,5.0,Very High,4.3
3047,21,Male,UK,Undergraduate,Facebook,Networking,4.5,168,3.0,2.0,6.8,Medium,6.1
3048,22,Female,Other,Undergraduate,TikTok,Entertainment,7.1,228,1.0,0.2,4.8,Very High,5.8
3049,21,Male,Mexico,Undergraduate,WhatsApp,Entertainment,6.6,196,1.9,1.2,5.5,Very High,5.8
3050,21,Male,Other,Undergraduate,Snapchat,Entertainment,3.5,125,3.5,2.1,7.5,Medium,8.7
3051,22,Male,Japan,Undergraduate,Twitter,News,4.6,149,3.1,3.7,7.4,Medium,8.0
3052,24,Male,South Africa,Graduate,LinkedIn,Education,2.6,113,6.3,3.2,7.4,Medium,7.7
3053,19,Male,USA,Undergraduate,TikTok,Entertainment,7.4,220,1.2,0.6,5.0,Very High,4.7
3054,20,Female,Spain,Undergraduate,TikTok,Entertainment,3.7,144,3.4,2.3,7.9,Low,5.9
3055,22,Female,USA,Undergraduate,LinkedIn,Education,4.1,154,3.2,1.1,7.0,Medium,6.7
3056,19,Male,Other,Undergraduate,LinkedIn,Education,7.8,252,1.6,0.0,5.7,Very High,4.3
3057,19,Male,Australia,Undergraduate,YouTube,Education,5.7,193,1.9,1.6,5.7,High,5.6
3058,18,Male,Other,High School,Snapchat,Entertainment,5.8,212,2.5,1.5,5.0,Very High,5.6
3059,23,Male,Germany,Graduate,Facebook,Networking,7.6,214,1.2,2.5,5.7,Very High,5.2
3060,22,Male,Maldives,Undergraduate,TikTok,Entertainment,4.5,145,1.9,1.6,4.3,High,6.1
3061,19,Female,Other,Undergraduate,YouTube,Education,7.1,242,1.5,1.2,5.7,Very High,4.8
3062,18,Male,Trinidad,High School,TikTok,Entertainment,5.4,176,1.6,1.0,5.4,Very High,4.6
3063,22,Male,Other,Undergraduate,Facebook,Networking,7.0,196,0.9,0.7,5.2,Very High,4.6
3064,22,Male,Greece,Undergraduate,Facebook,Networking,3.3,122,3.6,1.9,6.8,Low,7.1
3065,23,Female,UK,Graduate,TikTok,Entertainment,6.0,177,2.0,2.0,6.4,Very High,5.1
3066,20,Female,Maldives,Undergraduate,Instagram,Entertainment,3.4,151,2.4,2.7,8.5,Medium,8.0
3067,24,Male,Other,Graduate,TikTok,Entertainment,6.5,209,1.1,1.8,5.7,Very High,5.5
3068,24,Female,USA,Graduate,Instagram,Entertainment,7.6,231,1.1,0.7,5.3,Very High,5.1
3069,19,Male,USA,Undergraduate,LinkedIn,Education,6.0,171,1.1,2.3,5.3,High,4.8
3070,20,Female,Sri Lanka,Undergraduate,Facebook,Networking,5.0,172,2.9,2.1,7.5,High,6.8
3071,22,Male,Ireland,Undergraduate,Twitter,News,6.0,206,2.7,2.1,6.9,High,5.9
3072,21,Male,India,Undergraduate,WhatsApp,News,6.5,224,3.3,1.5,5.6,Very High,4.9
3073,20,Female,Other,Undergraduate,YouTube,Education,3.0,107,5.4,2.5,7.6,Low,7.5
3074,21,Female,India,Undergraduate,TikTok,Entertainment,2.8,95,6.3,2.5,8.8,Low,7.6
3075,19,Female,Brazil,Undergraduate,WhatsApp,Networking,5.9,201,1.1,0.6,6.4,Very High,6.0
3076,20,Female,Australia,Undergraduate,Instagram,Entertainment,4.5,170,2.0,2.9,7.2,Medium,7.1
3077,24,Male,Mexico,Graduate,Facebook,Networking,6.5,194,2.4,0.5,6.4,High,4.8
3078,22,Male,Poland,Undergraduate,TikTok,Entertainment,6.4,212,1.1,1.1,6.3,Very High,5.0
3079,19,Female,Other,Undergraduate,Twitter,News,5.1,158,2.5,1.4,6.6,High,6.2
3080,18,Female,Other,High School,YouTube,Education,6.3,209,1.3,1.4,5.9,High,4.1
3081,19,Female,Other,Undergraduate,TikTok,Entertainment,8.3,260,0.8,1.6,5.5,Very High,5.7
3082,18,Female,UK,High School,Twitter,News,3.7,122,5.3,1.5,7.2,High,7.0
3083,18,Male,Other,High School,Instagram,Entertainment,7.1,222,1.2,1.2,5.6,Very High,4.8
3084,21,Male,India,Undergraduate,Snapchat,Entertainment,2.2,106,6.2,2.0,7.1,Medium,8.3
3085,22,Male,Canada,Undergraduate,YouTube,Education,4.1,149,3.6,2.4,7.3,Medium,7.9
3086,23,Female,India,Graduate,TikTok,Entertainment,6.2,192,1.8,1.8,5.0,Very High,4.9
3087,18,Male,Other,High School,LinkedIn,Education,3.9,135,3.7,1.3,6.5,Medium,5.8
3088,19,Female,Bangladesh,Undergraduate,Instagram,Entertainment,4.3,149,2.1,1.2,7.0,Medium,4.9
3089,22,Male,Germany,Undergraduate,Instagram,Entertainment,3.8,158,2.8,1.7,7.7,Medium,7.8
3090,21,Male,Turkey,Undergraduate,Instagram,Entertainment,3.9,138,2.8,1.2,8.2,Medium,6.0
3091,19,Female,Other,Undergraduate,Twitter,News,5.7,191,3.5,1.3,5.5,Very High,5.3
3092,19,Female,USA,Undergraduate,Instagram,Entertainment,7.4,236,0.9,0.4,4.7,Very High,4.5
3093,24,Female,Other,Graduate,TikTok,Entertainment,4.7,174,4.6,2.3,6.6,High,6.3
3094,18,Male,Australia,High School,Twitter,News,4.7,143,3.9,1.2,6.2,High,6.6
3095,22,Male,Other,Undergraduate,Facebook,Networking,7.7,250,1.1,0.2,4.8,Very High,5.9
3096,21,Male,Canada,Undergraduate,Instagram,Entertainment,4.4,156,3.1,1.3,7.6,Medium,6.8
3097,22,Male,Canada,Undergraduate,TikTok,Entertainment,4.3,152,3.8,2.1,7.8,High,6.3
3098,20,Female,Nepal,Undergraduate,TikTok,Entertainment,5.7,173,0.9,1.7,5.4,Very High,5.7
3099,18,Male,Other,High School,LinkedIn,Education,6.7,191,1.8,1.8,4.7,Very High,5.0
3100,22,Male,Germany,Undergraduate,Instagram,Entertainment,3.9,139,4.5,2.5,7.9,Medium,7.7
3101,23,Female,India,Graduate,Twitter,News,1.8,68,5.8,3.3,7.2,Medium,8.9
3102,24,Male,India,Graduate,LinkedIn,Education,7.9,261,0.7,0.5,5.2,Very High,5.0
3103,18,Male,Other,High School,LinkedIn,Education,3.7,133,4.3,1.6,7.3,High,6.9
3104,22,Female,USA,Undergraduate,LinkedIn,Education,4.1,143,3.4,2.4,7.0,High,6.6
3105,22,Male,Mexico,Undergraduate,WhatsApp,Entertainment,5.9,186,1.5,1.1,5.7,Very High,5.9
3106,19,Female,Other,Undergraduate,Facebook,Networking,5.9,187,1.7,1.0,4.8,High,4.6
3107,21,Male,Mexico,Undergraduate,WhatsApp,Entertainment,6.3,196,2.0,1.2,5.6,Very High,6.1
3108,19,Female,Canada,Undergraduate,Instagram,Entertainment,4.4,144,3.5,1.9,6.2,High,6.7
3109,21,Male,India,Undergraduate,Facebook,Networking,4.9,181,4.0,2.0,7.9,Medium,6.9
3110,21,Male,Poland,Undergraduate,Facebook,Networking,3.3,145,4.6,2.3,8.3,Medium,7.1
3111,21,Female,Canada,Undergraduate,Instagram,Entertainment,3.3,110,3.6,1.7,7.1,Low,7.0
3112,21,Female,India,Undergraduate,Instagram,Entertainment,5.4,171,2.3,1.6,4.8,High,5.8
3113,20,Male,Tajikistan,Undergraduate,YouTube,Education,4.3,151,1.5,3.2,6.2,High,6.1
3114,23,Male,Other,Graduate,Snapchat,Entertainment,6.2,218,1.4,2.1,5.5,Very High,5.0
3115,22,Female,Other,Undergraduate,Snapchat,Entertainment,6.3,210,1.2,1.9,5.4,Very High,5.6
3116,21,Male,Germany,Undergraduate,Instagram,Entertainment,1.9,103,7.2,1.4,8.8,Low,8.6
3117,20,Female,Spain,Undergraduate,TikTok,Entertainment,4.5,165,2.3,2.4,7.9,Medium,5.7
3118,21,Male,Other,Undergraduate,TikTok,Entertainment,3.2,123,4.3,3.2,7.0,Medium,7.2
3119,22,Female,USA,Undergraduate,YouTube,Education,7.1,244,1.3,1.3,4.6,Very High,5.5
3120,19,Male,Uzbekistan,Undergraduate,TikTok,Entertainment,5.4,198,1.6,1.1,5.4,Very High,4.8
3121,19,Male,France,Undergraduate,Snapchat,Entertainment,4.8,162,2.0,2.3,6.5,Medium,5.0
3122,22,Male,Germany,Undergraduate,Facebook,Networking,3.8,137,2.7,2.6,7.4,Medium,7.9
3123,22,Male,Mexico,Undergraduate,WhatsApp,Education,6.9,212,1.1,0.7,5.0,Very High,5.5
3124,19,Female,Ireland,Undergraduate,Instagram,Entertainment,4.0,135,3.9,1.3,7.7,High,6.8
3125,20,Female,Bangladesh,Undergraduate,Instagram,Entertainment,4.4,169,3.8,2.2,7.2,Medium,5.2
3126,21,Male,UK,Undergraduate,YouTube,Education,6.0,192,2.8,0.9,5.2,High,5.8
3127,22,Female,Other,Undergraduate,Instagram,Entertainment,4.4,148,2.8,2.0,6.7,High,6.9
3128,21,Male,Canada,Undergraduate,Instagram,Entertainment,4.6,147,3.2,3.0,7.6,Medium,6.0
3129,20,Female,Other,Undergraduate,TikTok,Entertainment,3.6,157,5.3,2.4,8.6,Medium,8.6
3130,19,Female,Other,Undergraduate,Twitter,News,5.8,166,2.3,1.3,4.8,Very High,5.2
3131,22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.9,163,4.6,1.4,7.5,Medium,5.8
3132,20,Male,USA,Undergraduate,Instagram,Entertainment,4.1,150,2.9,2.2,6.4,Medium,7.0
3133,20,Male,Canada,Undergraduate,LinkedIn,Education,4.4,144,4.1,1.3,6.7,Medium,6.5
3134,20,Male,Australia,Undergraduate,LinkedIn,Education,3.2,141,4.0,1.5,8.7,Medium,7.9
3135,23,Female,Poland,Graduate,Instagram,Entertainment,6.2,188,1.1,0.7,6.4,High,4.9
3136,21,Female,USA,Undergraduate,LinkedIn,Education,5.6,173,3.1,1.7,6.8,High,6.8
3137,22,Male,Germany,Undergraduate,Instagram,Entertainment,3.3,122,4.7,1.9,8.1,Low,7.9
3138,20,Male,UK,Undergraduate,Facebook,Networking,6.6,187,2.0,1.3,6.3,Very High,5.0
3139,21,Male,Mexico,Undergraduate,WhatsApp,Education,6.4,172,1.8,1.7,5.8,Very High,6.1
3140,21,Male,Italy,Undergraduate,Instagram,Entertainment,5.2,186,2.0,3.1,6.9,High,5.1
3141,19,Female,France,Undergraduate,Instagram,Entertainment,4.5,156,5.9,1.0,7.8,Medium,7.2
3142,21,Female,Other,Undergraduate,TikTok,Entertainment,7.6,249,0.8,1.3,4.8,Very High,4.8
3143,23,Female,Other,Graduate,TikTok,Entertainment,3.0,124,5.0,2.6,7.5,Medium,9.2
3144,19,Male,Other,Undergraduate,Facebook,Networking,5.3,192,2.4,1.3,6.7,High,6.8
3145,23,Male,UK,Graduate,Instagram,Entertainment,4.0,126,5.4,2.0,8.2,Medium,7.0
3146,24,Male,Other,Graduate,Snapchat,Entertainment,6.2,215,1.4,1.8,5.3,Very High,4.4
3147,24,Female,Other,Graduate,YouTube,Education,7.9,229,0.8,1.8,5.6,Very High,5.8
3148,21,Male,Other,Undergraduate,Facebook,Networking,5.9,209,3.2,0.5,6.2,Very High,6.3
3149,19,Female,USA,Undergraduate,LinkedIn,Education,3.0,115,4.9,2.8,9.1,Low,7.7
3150,18,Female,Australia,High School,LinkedIn,Education,6.2,202,1.4,1.8,5.7,Very High,5.6
3151,21,Male,Italy,Undergraduate,TikTok,Entertainment,5.1,175,2.6,1.7,7.3,High,4.7
3152,18,Male,Other,High School,Snapchat,Entertainment,4.8,166,3.7,2.0,5.8,Medium,6.8
3153,21,Male,Germany,Undergraduate,Instagram,Entertainment,3.5,134,4.0,2.6,7.2,Medium,8.5
3154,24,Female,Other,Graduate,Facebook,Networking,6.2,197,2.5,0.8,5.1,Very High,4.7
3155,24,Male,Germany,Graduate,Snapchat,Entertainment,6.9,227,1.4,0.7,5.1,Very High,4.4
3156,20,Female,Other,Undergraduate,TikTok,Entertainment,6.3,223,1.7,1.2,5.6,Very High,3.9
3157,22,Male,Other,Undergraduate,Snapchat,Entertainment,6.6,226,0.9,2.1,5.0,Very High,5.2
3158,21,Male,Turkey,Undergraduate,Instagram,Entertainment,5.3,172,2.6,0.4,6.5,High,6.1
3159,23,Male,India,Graduate,TikTok,Entertainment,2.2,113,5.5,2.7,7.2,Medium,8.4
3160,21,Male,Other,Undergraduate,LinkedIn,Education,3.8,122,3.2,2.1,7.2,Medium,8.7
3161,24,Female,Other,Graduate,Facebook,Networking,7.2,237,0.9,1.1,4.8,Very High,4.2
3162,18,Male,Canada,High School,Instagram,Entertainment,6.4,196,2.4,1.8,5.7,High,4.8
3163,20,Female,Ireland,Undergraduate,Instagram,Entertainment,4.8,164,3.3,2.0,6.9,High,7.4
3164,24,Female,Other,Graduate,Instagram,Entertainment,3.6,133,4.2,1.5,9.3,Medium,9.0
3165,19,Male,Other,Undergraduate,LinkedIn,Education,7.6,227,0.9,1.4,6.0,Very High,5.7
3166,23,Female,Spain,Graduate,Facebook,Networking,6.2,215,1.3,0.8,6.4,Very High,4.9
3167,21,Male,Denmark,Undergraduate,Facebook,Networking,3.4,125,6.0,2.6,9.0,Low,8.0
3168,24,Female,Other,Graduate,YouTube,Education,7.3,229,0.9,1.3,5.6,Very High,5.4
3169,22,Male,India,Undergraduate,WhatsApp,News,6.4,205,1.1,1.3,5.1,Very High,5.0
3170,22,Male,India,Undergraduate,Snapchat,Entertainment,4.6,146,4.0,1.7,6.8,Medium,6.8
3171,24,Male,UK,Graduate,TikTok,Entertainment,5.6,204,1.0,0.6,5.6,High,4.9
3172,21,Male,Turkey,Undergraduate,Instagram,Entertainment,3.9,150,4.9,2.9,8.1,Low,5.8
3173,19,Male,Other,Undergraduate,Instagram,Entertainment,1.8,83,5.7,3.4,7.1,Medium,8.2
3174,21,Male,Other,Undergraduate,TikTok,Entertainment,3.1,123,4.7,3.0,7.2,Medium,7.0
